Fiscal Year,Military Personnel Class,Unit Zip Code,Accession Total,Prior Service,Non-Prior Service
2021,Enlisted,73051,8,1,7
2021,Enlisted,73064,66,9,57
2021,Enlisted,73069,102,12,90
2021,Enlisted,73111,29,8,21
2021,Enlisted,73401,28,3,25
2021,Enlisted,73501,4,1,3
2021,Enlisted,73503,44,15,29
2021,Enlisted,73521,6,3,3
2021,Enlisted,73705,28,4,24
2021,Enlisted,74003,17,1,16
2021,Enlisted,74012,14,3,11
2021,Enlisted,74014,68,8,60
2021,Enlisted,74017,3,1,2
2021,Enlisted,74075,34,4,30
2021,Enlisted,74107,50,15,35
2021,Enlisted,74112,30,4,26
2021,Enlisted,74116,14,3,11
2021,Enlisted,74301,12,4,8
2021,Enlisted,74403,62,6,56
2021,Enlisted,74423,8,0,8
2021,Enlisted,74447,9,0,9
2021,Enlisted,74501,23,3,20
2021,Enlisted,74601,6,0,6
2021,Enlisted,74701,14,3,11
2021,Enlisted,74801,16,2,14
2021,Enlisted,74820,15,1,14
2021,Enlisted,74821,4,1,3
2021,Enlisted,74834,41,4,37
2021,Enlisted,74848,11,3,8
2021,Enlisted,75020,18,7,11
2021,Enlisted,75051,151,49,102
2021,Enlisted,75077,92,21,71
2021,Enlisted,75098,56,22,34
2021,Enlisted,75110,15,2,13
2021,Enlisted,75159,76,40,36
2021,Enlisted,75220,24,10,14
2021,Enlisted,75402,20,4,16
2021,Enlisted,75570,12,5,7
2021,Enlisted,75662,17,6,11
2021,Enlisted,75709,48,7,41
2021,Enlisted,75803,24,14,10
2021,Enlisted,75901,13,8,5
2021,Enlisted,76086,25,5,20
2021,Enlisted,76108,76,26,50
2021,Enlisted,76115,9,2,7
2021,Enlisted,76207,20,6,14
2021,Enlisted,76234,21,3,18
2021,Enlisted,76302,29,9,20
2021,Enlisted,76401,25,5,20
2021,Enlisted,76502,93,23,70
2021,Enlisted,76528,30,14,16
2021,Enlisted,76542,43,23,20
2021,Enlisted,76544,20,9,11
2021,Enlisted,76574,9,5,4
2021,Enlisted,76707,59,30,29
2021,Enlisted,76801,33,11,22
2021,Enlisted,76905,25,7,18
2021,Enlisted,77034,99,36,63
2021,Enlisted,77064,1,1,0
2021,Enlisted,77067,102,35,67
2021,Enlisted,77082,84,32,52
2021,Enlisted,77340,45,17,28
2021,Enlisted,77437,29,5,24
2021,Enlisted,77471,11,1,10
2021,Enlisted,77503,1,1,0
2021,Enlisted,77515,25,12,13
2021,Enlisted,77568,10,3,7
2021,Enlisted,77802,22,5,17
2021,Enlisted,77833,17,5,12
2021,Enlisted,77904,7,4,3
2021,Enlisted,78041,36,3,33
2021,Enlisted,78130,15,2,13
2021,Enlisted,78218,84,40,44
2021,Enlisted,78219,55,16,39
2021,Enlisted,78257,139,65,74
2021,Enlisted,78363,47,11,36
2021,Enlisted,78416,27,6,21
2021,Enlisted,78520,26,12,14
2021,Enlisted,78527,7,5,2
2021,Enlisted,78596,40,10,30
2021,Enlisted,78602,26,6,20
2021,Enlisted,78617,119,49,70
2021,Enlisted,78624,53,27,26
2021,Enlisted,78665,58,27,31
2021,Enlisted,78666,82,27,55
2021,Enlisted,78703,97,41,56
2021,Enlisted,78731,5,2,3
2021,Enlisted,78746,3,1,2
2021,Enlisted,78861,29,20,9
2021,Enlisted,79107,25,13,12
2021,Enlisted,79403,44,14,30
2021,Enlisted,79602,8,2,6
2021,Enlisted,79607,23,11,12
2021,Enlisted,79705,19,6,13
2021,Enlisted,79918,1,0,1
2021,Enlisted,79924,25,6,19
2021,Enlisted,79936,78,23,55
2021,Enlisted,80011,71,47,24
2021,Enlisted,80012,9,3,6
2021,Enlisted,80112,6,4,2
2021,Enlisted,80137,63,42,21
2021,Enlisted,80216,50,24,26
2021,Enlisted,80501,8,3,5
2021,Enlisted,80504,19,10,9
2021,Enlisted,80521,7,4,3
2021,Enlisted,80550,11,8,3
2021,Enlisted,80621,18,13,5
2021,Enlisted,80751,4,3,1
2021,Enlisted,80907,16,8,8
2021,Enlisted,80913,21,13,8
2021,Enlisted,80916,7,6,1
2021,Enlisted,80920,73,50,23
2021,Enlisted,81004,16,13,3
2021,Enlisted,81101,5,3,2
2021,Enlisted,81401,19,10,9
2021,Enlisted,81501,17,13,4
2021,Enlisted,82005,23,2,21
2021,Enlisted,82009,19,5,14
2021,Enlisted,82070,12,1,11
2021,Enlisted,82201,5,0,5
2021,Enlisted,82214,14,4,10
2021,Enlisted,82240,13,2,11
2021,Enlisted,82401,3,0,3
2021,Enlisted,82435,16,3,13
2021,Enlisted,82520,19,0,19
2021,Enlisted,82604,13,0,13
2021,Enlisted,82633,8,0,8
2021,Enlisted,82716,14,1,13
2021,Enlisted,82801,9,2,7
2021,Enlisted,82901,7,1,6
2021,Enlisted,82930,18,6,12
2021,Enlisted,83110,13,4,9
2021,Enlisted,83202,32,13,19
2021,Enlisted,83221,4,1,3
2021,Enlisted,83263,4,0,4
2021,Enlisted,83301,10,2,8
2021,Enlisted,83318,7,1,6
2021,Enlisted,83330,3,0,3
2021,Enlisted,83338,17,0,17
2021,Enlisted,83402,24,5,19
2021,Enlisted,83440,7,1,6
2021,Enlisted,83442,10,4,6
2021,Enlisted,83445,5,0,5
2021,Enlisted,83501,8,2,6
2021,Enlisted,83530,9,0,9
2021,Enlisted,83544,3,0,3
2021,Enlisted,83605,24,8,16
2021,Enlisted,83617,7,2,5
2021,Enlisted,83647,20,4,16
2021,Enlisted,83687,10,4,6
2021,Enlisted,83705,170,60,110
2021,Enlisted,83716,6,2,4
2021,Enlisted,83843,5,1,4
2021,Enlisted,83854,29,7,22
2021,Enlisted,84003,16,3,13
2021,Enlisted,84020,51,5,46
2021,Enlisted,84043,42,25,17
2021,Enlisted,84058,16,6,10
2021,Enlisted,84065,126,45,81
2021,Enlisted,84074,14,4,10
2021,Enlisted,84078,4,1,3
2021,Enlisted,84083,2,1,1
2021,Enlisted,84084,87,19,68
2021,Enlisted,84116,22,12,10
2021,Enlisted,84302,12,1,11
2021,Enlisted,84321,10,0,10
2021,Enlisted,84404,10,2,8
2021,Enlisted,84405,36,9,27
2021,Enlisted,84501,8,0,8
2021,Enlisted,84511,1,0,1
2021,Enlisted,84642,16,0,16
2021,Enlisted,84647,3,0,3
2021,Enlisted,84660,40,4,36
2021,Enlisted,84663,10,0,10
2021,Enlisted,84701,10,2,8
2021,Enlisted,84713,13,0,13
2021,Enlisted,84721,8,4,4
2021,Enlisted,84790,32,9,23
2021,Enlisted,85008,146,46,100
2021,Enlisted,85020,12,3,9
2021,Enlisted,85128,5,3,2
2021,Enlisted,85132,98,47,51
2021,Enlisted,85145,1,1,0
2021,Enlisted,85201,13,5,8
2021,Enlisted,85222,8,5,3
2021,Enlisted,85281,11,6,5
2021,Enlisted,85286,4,1,3
2021,Enlisted,85301,1,1,0
2021,Enlisted,85365,4,1,3
2021,Enlisted,85396,8,4,4
2021,Enlisted,85546,6,0,6
2021,Enlisted,85607,10,3,7
2021,Enlisted,85653,34,12,22
2021,Enlisted,85706,40,9,31
2021,Enlisted,85713,25,10,15
2021,Enlisted,85756,6,3,3
2021,Enlisted,85901,1,1,0
2021,Enlisted,86015,38,10,28
2021,Enlisted,86301,31,18,13
2021,Enlisted,87002,24,2,22
2021,Enlisted,87123,57,11,46
2021,Enlisted,87144,101,37,64
2021,Enlisted,87301,2,1,1
2021,Enlisted,87401,14,4,10
2021,Enlisted,87507,10,3,7
2021,Enlisted,87508,17,7,10
2021,Enlisted,87532,2,1,1
2021,Enlisted,87557,3,0,3
2021,Enlisted,87701,1,0,1
2021,Enlisted,88001,42,16,26
2021,Enlisted,88007,45,19,26
2021,Enlisted,88101,5,0,5
2021,Enlisted,88203,30,4,26
2021,Enlisted,88240,7,2,5
2021,Enlisted,88310,11,2,9
2021,Enlisted,88435,3,0,3
2021,Enlisted,89034,3,0,3
2021,Enlisted,89115,20,7,13
2021,Enlisted,89139,65,14,51
2021,Enlisted,89165,126,19,107
2021,Enlisted,89406,18,3,15
2021,Enlisted,89445,1,0,1
2021,Enlisted,89502,4,0,4
2021,Enlisted,89506,67,6,61
2021,Enlisted,89701,39,11,28
2021,Enlisted,89801,3,0,3
2021,Enlisted,89822,1,0,1
2021,Enlisted,90025,25,11,14
2021,Enlisted,90201,74,31,43
2021,Enlisted,90249,16,3,13
2021,Enlisted,90266,7,2,5
2021,Enlisted,90302,34,14,20
2021,Enlisted,90501,19,7,12
2021,Enlisted,90720,240,73,167
2021,Enlisted,90731,15,7,8
2021,Enlisted,90822,70,32,38
2021,Enlisted,91205,32,16,16
2021,Enlisted,91406,34,11,23
2021,Enlisted,91505,25,7,18
2021,Enlisted,91702,68,20,48
2021,Enlisted,91764,72,24,48
2021,Enlisted,91766,43,14,29
2021,Enlisted,91950,74,28,46
2021,Enlisted,92020,40,25,15
2021,Enlisted,92025,6,4,2
2021,Enlisted,92111,45,15,30
2021,Enlisted,92199,1,0,1
2021,Enlisted,92243,8,3,5
2021,Enlisted,92307,6,6,0
2021,Enlisted,92311,16,6,10
2021,Enlisted,92324,43,25,18
2021,Enlisted,92410,40,21,19
2021,Enlisted,92518,52,24,28
2021,Enlisted,92707,11,5,6
2021,Enlisted,92833,30,14,16
2021,Enlisted,92866,38,29,9
2021,Enlisted,93003,12,9,3
2021,Enlisted,93007,3,2,1
2021,Enlisted,93257,4,4,0
2021,Enlisted,93291,14,6,8
2021,Enlisted,93307,40,17,23
2021,Enlisted,93405,2,1,1
2021,Enlisted,93422,3,0,3
2021,Enlisted,93451,15,10,5
2021,Enlisted,93536,16,6,10
2021,Enlisted,93550,12,4,8
2021,Enlisted,93638,15,3,12
2021,Enlisted,93727,54,19,35
2021,Enlisted,93955,7,4,3
2021,Enlisted,94043,6,4,2
2021,Enlisted,94066,7,3,4
2021,Enlisted,94132,8,3,5
2021,Enlisted,94510,2,1,1
2021,Enlisted,94519,22,3,19
2021,Enlisted,94533,6,3,3
2021,Enlisted,94565,8,2,6
2021,Enlisted,94568,37,17,20
2021,Enlisted,94590,15,2,13
2021,Enlisted,94596,13,3,10
2021,Enlisted,94804,24,10,14
2021,Enlisted,94903,14,10,4
2021,Enlisted,94952,5,2,3
2021,Enlisted,95023,6,1,5
2021,Enlisted,95110,20,4,16
2021,Enlisted,95206,47,14,33
2021,Enlisted,95209,4,2,2
2021,Enlisted,95231,6,1,5
2021,Enlisted,95240,15,3,12
2021,Enlisted,95341,7,2,5
2021,Enlisted,95347,2,1,1
2021,Enlisted,95351,33,12,21
2021,Enlisted,95361,13,4,9
2021,Enlisted,95401,20,2,18
2021,Enlisted,95503,4,0,4
2021,Enlisted,95655,6,1,5
2021,Enlisted,95678,7,4,3
2021,Enlisted,95815,4,0,4
2021,Enlisted,95823,7,1,6
2021,Enlisted,95827,3,3,0
2021,Enlisted,95828,98,31,67
2021,Enlisted,95832,8,4,4
2021,Enlisted,95926,10,1,9
2021,Enlisted,95965,6,2,4
2021,Enlisted,96001,12,2,10
2021,Enlisted,96067,1,0,1
2021,Enlisted,96080,3,0,3
2021,Enlisted,96707,168,56,112
2021,Enlisted,96716,22,12,10
2021,Enlisted,96720,54,17,37
2021,Enlisted,96748,5,1,4
2021,Enlisted,96750,11,1,10
2021,Enlisted,96753,19,2,17
2021,Enlisted,96782,39,7,32
2021,Enlisted,96789,83,15,68
2021,Enlisted,96820,11,2,9
2021,Enlisted,96857,44,13,31
2021,Enlisted,96913,87,12,75
2021,Enlisted,97015,58,13,45
2021,Enlisted,97030,23,8,15
2021,Enlisted,97031,6,0,6
2021,Enlisted,97051,21,2,19
2021,Enlisted,97058,6,3,3
2021,Enlisted,97071,18,4,14
2021,Enlisted,97116,24,2,22
2021,Enlisted,97128,7,4,3
2021,Enlisted,97140,2,0,2
2021,Enlisted,97146,8,1,7
2021,Enlisted,97211,27,2,25
2021,Enlisted,97217,8,0,8
2021,Enlisted,97218,24,8,16
2021,Enlisted,97301,56,19,37
2021,Enlisted,97302,36,8,28
2021,Enlisted,97321,5,1,4
2021,Enlisted,97322,5,1,4
2021,Enlisted,97330,29,9,20
2021,Enlisted,97338,14,4,10
2021,Enlisted,97355,5,0,5
2021,Enlisted,97365,9,3,6
2021,Enlisted,97420,5,2,3
2021,Enlisted,97470,3,0,3
2021,Enlisted,97477,42,8,34
2021,Enlisted,97501,27,5,22
2021,Enlisted,97520,10,0,10
2021,Enlisted,97526,7,0,7
2021,Enlisted,97603,4,1,3
2021,Enlisted,97702,8,2,6
2021,Enlisted,97754,6,1,5
2021,Enlisted,97756,17,4,13
2021,Enlisted,97801,9,2,7
2021,Enlisted,97814,1,0,1
2021,Enlisted,97838,12,3,9
2021,Enlisted,97850,16,2,14
2021,Enlisted,97862,12,1,11
2021,Enlisted,97914,8,2,6
2021,Enlisted,98032,62,29,33
2021,Enlisted,98052,12,7,5
2021,Enlisted,98108,27,14,13
2021,Enlisted,98119,43,19,24
2021,Enlisted,98221,10,5,5
2021,Enlisted,98271,21,4,17
2021,Enlisted,98290,17,4,13
2021,Enlisted,98312,5,4,1
2021,Enlisted,98321,16,13,3
2021,Enlisted,98372,15,8,7
2021,Enlisted,98430,50,28,22
2021,Enlisted,98433,103,46,57
2021,Enlisted,98499,1,1,0
2021,Enlisted,98501,23,7,16
2021,Enlisted,98531,41,21,20
2021,Enlisted,98563,6,2,4
2021,Enlisted,98632,4,2,2
2021,Enlisted,98682,35,7,28
2021,Enlisted,98801,4,2,2
2021,Enlisted,98823,2,2,0
2021,Enlisted,98837,9,4,5
2021,Enlisted,98901,37,9,28
2021,Enlisted,98903,19,5,14
2021,Enlisted,98930,6,0,6
2021,Enlisted,99011,44,10,34
2021,Enlisted,99217,15,2,13
2021,Enlisted,99219,13,2,11
2021,Enlisted,99301,5,0,5
2021,Enlisted,99362,4,0,4
2021,Enlisted,99505,133,55,78
2021,Enlisted,99654,34,9,25
2021,Enlisted,99701,3,2,1
2021,Enlisted,99901,3,2,1
2021,Officer,     ,8,8,0
2021,Officer,00000,11,11,0
2021,Officer,00682,2,2,0
2021,Officer,00693,3,2,1
2021,Officer,00725,3,2,1
2021,Officer,00735,2,2,0
2021,Officer,00736,1,1,0
2021,Officer,00751,2,2,0
2021,Officer,00769,1,0,1
2021,Officer,00778,1,1,0
2021,Officer,00795,11,10,1
2021,Officer,00802,1,1,0
2021,Officer,00850,2,2,0
2021,Officer,00934,15,9,6
2021,Officer,00951,1,1,0
2021,Officer,01013,2,2,0
2021,Officer,01082,1,1,0
2021,Officer,01085,1,1,0
2021,Officer,01434,8,8,0
2021,Officer,01453,1,1,0
2021,Officer,01567,1,1,0
2021,Officer,01588,1,1,0
2021,Officer,01605,6,6,0
2021,Officer,01702,2,2,0
2021,Officer,01731,11,5,6
2021,Officer,01760,7,6,1
2021,Officer,01844,9,9,0
2021,Officer,01867,6,6,0
2021,Officer,02043,3,3,0
2021,Officer,02122,3,3,0
2021,Officer,02169,10,10,0
2021,Officer,02176,3,3,0
2021,Officer,02184,2,2,0
2021,Officer,02346,1,1,0
2021,Officer,02420,3,3,0
2021,Officer,02481,1,1,0
2021,Officer,02542,15,15,0
2021,Officer,02769,1,1,0
2021,Officer,02809,1,1,0
2021,Officer,02816,2,2,0
2021,Officer,02818,5,5,0
2021,Officer,02842,4,4,0
2021,Officer,02852,4,4,0
2021,Officer,02886,2,2,0
2021,Officer,02904,3,3,0
2021,Officer,02920,1,0,1
2021,Officer,03055,2,2,0
2021,Officer,03101,5,5,0
2021,Officer,03235,2,2,0
2021,Officer,03264,1,1,0
2021,Officer,03275,3,3,0
2021,Officer,03301,15,13,2
2021,Officer,03561,1,1,0
2021,Officer,03801,2,2,0
2021,Officer,04011,6,5,1
2021,Officer,04240,1,1,0
2021,Officer,04268,2,2,0
2021,Officer,04330,3,3,0
2021,Officer,04401,4,4,0
2021,Officer,04730,1,1,0
2021,Officer,04736,2,2,0
2021,Officer,04901,1,1,0
2021,Officer,05403,1,1,0
2021,Officer,05404,3,2,1
2021,Officer,05446,19,16,3
2021,Officer,05465,6,5,1
2021,Officer,05478,7,2,5
2021,Officer,05491,1,0,1
2021,Officer,05495,3,2,1
2021,Officer,05633,1,1,0
2021,Officer,05661,1,1,0
2021,Officer,05663,2,1,1
2021,Officer,05701,4,3,1
2021,Officer,06019,1,1,0
2021,Officer,06082,2,2,0
2021,Officer,06096,5,5,0
2021,Officer,06105,2,2,0
2021,Officer,06110,3,3,0
2021,Officer,06320,4,4,0
2021,Officer,06340,6,5,1
2021,Officer,06357,5,2,3
2021,Officer,06360,1,1,0
2021,Officer,06457,3,3,0
2021,Officer,06497,1,1,0
2021,Officer,06498,2,2,0
2021,Officer,06512,9,9,0
2021,Officer,06702,3,3,0
2021,Officer,06810,1,1,0
2021,Officer,07052,8,8,0
2021,Officer,07090,2,2,0
2021,Officer,07095,1,1,0
2021,Officer,07306,9,6,3
2021,Officer,07457,2,2,0
2021,Officer,07666,4,4,0
2021,Officer,07728,3,3,0
2021,Officer,07806,4,4,0
2021,Officer,07865,2,2,0
2021,Officer,07960,1,1,0
2021,Officer,08002,1,1,0
2021,Officer,08037,1,1,0
2021,Officer,08096,1,1,0
2021,Officer,08098,1,1,0
2021,Officer,08360,3,3,0
2021,Officer,08640,8,4,4
2021,Officer,08648,3,3,0
2021,Officer,08733,5,5,0
2021,Officer,08750,5,4,1
2021,Officer,08759,5,5,0
2021,Officer,08822,1,1,0
2021,Officer,08873,5,5,0
2021,Officer,10010,4,4,0
2021,Officer,10037,3,2,1
2021,Officer,10314,4,3,1
2021,Officer,10468,2,2,0
2021,Officer,10566,5,4,1
2021,Officer,10567,5,5,0
2021,Officer,10701,2,2,0
2021,Officer,10962,2,2,0
2021,Officer,11209,2,2,0
2021,Officer,11252,4,4,0
2021,Officer,11357,8,8,0
2021,Officer,11433,7,6,1
2021,Officer,11735,2,2,0
2021,Officer,11746,1,1,0
2021,Officer,11779,2,2,0
2021,Officer,12078,1,0,1
2021,Officer,12110,6,5,1
2021,Officer,12180,4,1,3
2021,Officer,12189,9,2,7
2021,Officer,12301,3,3,0
2021,Officer,12401,1,1,0
2021,Officer,12553,2,2,0
2021,Officer,12962,1,1,0
2021,Officer,13021,1,1,0
2021,Officer,13211,8,7,1
2021,Officer,13501,4,3,1
2021,Officer,13905,4,4,0
2021,Officer,14094,1,1,0
2021,Officer,14204,2,2,0
2021,Officer,14213,5,4,1
2021,Officer,14304,1,1,0
2021,Officer,14454,1,1,0
2021,Officer,14456,1,1,0
2021,Officer,14624,4,4,0
2021,Officer,14850,2,2,0
2021,Officer,15010,2,2,0
2021,Officer,15216,3,3,0
2021,Officer,15301,6,5,1
2021,Officer,15370,2,2,0
2021,Officer,15425,1,1,0
2021,Officer,15666,7,7,0
2021,Officer,15767,1,1,0
2021,Officer,15902,3,2,1
2021,Officer,15904,8,8,0
2021,Officer,16101,3,3,0
2021,Officer,16148,2,2,0
2021,Officer,16403,8,7,1
2021,Officer,16652,2,2,0
2021,Officer,16738,2,2,0
2021,Officer,16830,1,1,0
2021,Officer,17003,16,14,2
2021,Officer,17013,4,4,0
2021,Officer,17022,12,11,1
2021,Officer,17042,2,0,2
2021,Officer,17044,5,5,0
2021,Officer,17103,12,10,2
2021,Officer,17201,1,1,0
2021,Officer,17325,1,1,0
2021,Officer,17331,1,1,0
2021,Officer,17701,3,2,1
2021,Officer,17745,1,1,0
2021,Officer,18040,1,1,0
2021,Officer,18102,4,2,2
2021,Officer,18509,6,6,0
2021,Officer,18634,1,1,0
2021,Officer,18651,1,0,1
2021,Officer,18704,3,3,0
2021,Officer,18834,1,1,0
2021,Officer,18960,1,1,0
2021,Officer,19044,3,3,0
2021,Officer,19103,1,1,0
2021,Officer,19104,1,1,0
2021,Officer,19153,2,2,0
2021,Officer,19154,13,13,0
2021,Officer,19320,2,2,0
2021,Officer,19462,4,3,1
2021,Officer,19526,1,1,0
2021,Officer,19530,1,1,0
2021,Officer,19605,3,3,0
2021,Officer,19706,1,1,0
2021,Officer,19720,5,4,1
2021,Officer,19804,2,2,0
2021,Officer,19930,1,1,0
2021,Officer,19939,1,1,0
2021,Officer,19973,2,2,0
2021,Officer,19977,4,4,0
2021,Officer,20003,25,25,0
2021,Officer,20112,3,3,0
2021,Officer,20186,1,1,0
2021,Officer,20623,1,1,0
2021,Officer,20646,1,1,0
2021,Officer,20653,1,1,0
2021,Officer,20708,3,3,0
2021,Officer,20783,1,1,0
2021,Officer,20882,1,1,0
2021,Officer,20904,1,1,0
2021,Officer,21010,3,3,0
2021,Officer,21043,2,2,0
2021,Officer,21057,1,1,0
2021,Officer,21078,2,2,0
2021,Officer,21136,8,7,1
2021,Officer,21157,1,1,0
2021,Officer,21201,5,3,2
2021,Officer,21204,3,2,1
2021,Officer,21216,1,1,0
2021,Officer,21222,2,2,0
2021,Officer,21228,3,2,1
2021,Officer,21236,2,2,0
2021,Officer,21401,1,1,0
2021,Officer,21601,1,1,0
2021,Officer,21801,1,1,0
2021,Officer,22032,6,6,0
2021,Officer,22060,5,4,1
2021,Officer,22401,6,6,0
2021,Officer,22427,4,3,1
2021,Officer,22601,3,3,0
2021,Officer,22602,3,3,0
2021,Officer,22902,7,5,2
2021,Officer,23139,1,1,0
2021,Officer,23150,5,5,0
2021,Officer,23237,1,1,0
2021,Officer,23434,1,1,0
2021,Officer,23451,9,9,0
2021,Officer,23502,4,4,0
2021,Officer,23609,3,3,0
2021,Officer,23666,6,6,0
2021,Officer,23701,1,1,0
2021,Officer,23805,1,1,0
2021,Officer,23824,8,5,3
2021,Officer,23847,2,2,0
2021,Officer,23901,1,1,0
2021,Officer,24151,1,1,0
2021,Officer,24212,1,1,0
2021,Officer,24401,3,3,0
2021,Officer,24450,2,2,0
2021,Officer,24502,1,1,0
2021,Officer,24540,2,2,0
2021,Officer,24609,1,1,0
2021,Officer,24701,1,1,0
2021,Officer,24957,2,2,0
2021,Officer,25168,4,3,1
2021,Officer,25309,2,2,0
2021,Officer,25311,1,1,0
2021,Officer,25405,1,1,0
2021,Officer,25530,2,2,0
2021,Officer,25550,2,2,0
2021,Officer,25846,4,4,0
2021,Officer,26041,2,2,0
2021,Officer,26101,3,3,0
2021,Officer,26187,1,1,0
2021,Officer,26201,2,2,0
2021,Officer,26301,1,1,0
2021,Officer,26505,1,1,0
2021,Officer,26537,4,4,0
2021,Officer,26624,1,1,0
2021,Officer,27030,1,1,0
2021,Officer,27103,3,2,1
2021,Officer,27203,1,1,0
2021,Officer,27205,2,1,1
2021,Officer,27217,2,2,0
2021,Officer,27260,2,2,0
2021,Officer,27292,1,1,0
2021,Officer,27330,2,2,0
2021,Officer,27344,1,1,0
2021,Officer,27360,1,1,0
2021,Officer,27401,3,2,1
2021,Officer,27504,1,0,1
2021,Officer,27530,6,5,1
2021,Officer,27549,4,3,1
2021,Officer,27560,7,6,1
2021,Officer,27573,1,1,0
2021,Officer,27577,2,2,0
2021,Officer,27607,7,7,0
2021,Officer,27704,5,4,1
2021,Officer,27889,2,2,0
2021,Officer,28012,3,3,0
2021,Officer,28027,2,1,1
2021,Officer,28054,6,4,2
2021,Officer,28092,1,0,1
2021,Officer,28110,1,1,0
2021,Officer,28170,3,2,1
2021,Officer,28208,10,10,0
2021,Officer,28306,2,2,0
2021,Officer,28310,1,1,0
2021,Officer,28328,9,9,0
2021,Officer,28334,3,2,1
2021,Officer,28345,1,1,0
2021,Officer,28352,1,1,0
2021,Officer,28377,1,1,0
2021,Officer,28379,1,0,1
2021,Officer,28405,6,5,1
2021,Officer,28459,1,0,1
2021,Officer,28472,1,1,0
2021,Officer,28560,2,2,0
2021,Officer,28590,1,1,0
2021,Officer,28601,1,1,0
2021,Officer,28655,1,1,0
2021,Officer,28658,1,1,0
2021,Officer,28681,1,0,1
2021,Officer,28726,1,1,0
2021,Officer,28734,1,1,0
2021,Officer,28779,1,1,0
2021,Officer,29044,21,21,0
2021,Officer,29108,10,10,0
2021,Officer,29138,1,1,0
2021,Officer,29161,3,3,0
2021,Officer,29201,8,7,1
2021,Officer,29325,1,1,0
2021,Officer,29360,2,2,0
2021,Officer,29379,1,1,0
2021,Officer,29385,1,1,0
2021,Officer,29409,5,5,0
2021,Officer,29464,8,8,0
2021,Officer,29488,1,1,0
2021,Officer,29510,3,3,0
2021,Officer,29512,2,2,0
2021,Officer,29532,1,1,0
2021,Officer,29536,2,2,0
2021,Officer,29556,1,1,0
2021,Officer,29605,2,2,0
2021,Officer,29625,1,1,0
2021,Officer,29631,3,3,0
2021,Officer,29640,1,1,0
2021,Officer,29644,1,1,0
2021,Officer,29651,1,1,0
2021,Officer,29653,1,1,0
2021,Officer,29678,2,2,0
2021,Officer,29720,1,1,0
2021,Officer,29732,1,1,0
2021,Officer,29810,2,2,0
2021,Officer,29824,2,2,0
2021,Officer,29829,1,1,0
2021,Officer,29906,1,1,0
2021,Officer,30014,2,2,0
2021,Officer,30032,2,2,0
2021,Officer,30040,6,6,0
2021,Officer,30046,1,1,0
2021,Officer,30060,24,18,6
2021,Officer,30069,2,2,0
2021,Officer,30114,4,4,0
2021,Officer,30125,3,3,0
2021,Officer,30134,1,1,0
2021,Officer,30144,1,1,0
2021,Officer,30224,2,2,0
2021,Officer,30263,3,3,0
2021,Officer,30297,5,5,0
2021,Officer,30336,4,4,0
2021,Officer,30461,2,1,1
2021,Officer,30501,3,3,0
2021,Officer,30635,1,1,0
2021,Officer,30643,2,2,0
2021,Officer,30655,3,3,0
2021,Officer,30673,3,2,1
2021,Officer,30680,4,4,0
2021,Officer,30701,3,3,0
2021,Officer,30824,3,3,0
2021,Officer,30830,1,1,0
2021,Officer,30904,2,2,0
2021,Officer,31029,3,3,0
2021,Officer,31061,29,29,0
2021,Officer,31211,6,5,1
2021,Officer,31313,2,2,0
2021,Officer,31314,2,2,0
2021,Officer,31329,2,2,0
2021,Officer,31406,3,2,1
2021,Officer,31409,2,2,0
2021,Officer,31520,1,1,0
2021,Officer,31704,1,1,0
2021,Officer,31794,1,1,0
2021,Officer,31901,3,3,0
2021,Officer,31905,2,2,0
2021,Officer,32055,1,1,0
2021,Officer,32064,4,4,0
2021,Officer,32084,5,5,0
2021,Officer,32086,5,4,1
2021,Officer,32091,15,13,2
2021,Officer,32164,3,3,0
2021,Officer,32177,1,1,0
2021,Officer,32221,11,11,0
2021,Officer,32311,3,3,0
2021,Officer,32351,2,2,0
2021,Officer,32405,2,2,0
2021,Officer,32425,1,1,0
2021,Officer,32428,1,1,0
2021,Officer,32514,1,1,0
2021,Officer,32721,2,2,0
2021,Officer,32724,2,2,0
2021,Officer,32771,2,2,0
2021,Officer,32806,5,4,1
2021,Officer,32862,3,3,0
2021,Officer,32922,2,2,0
2021,Officer,32935,1,1,0
2021,Officer,33027,7,7,0
2021,Officer,33039,2,2,0
2021,Officer,33127,5,5,0
2021,Officer,33315,2,2,0
2021,Officer,33405,2,2,0
2021,Officer,33563,3,3,0
2021,Officer,33627,1,1,0
2021,Officer,33711,4,4,0
2021,Officer,33782,7,7,0
2021,Officer,33811,2,2,0
2021,Officer,33830,1,1,0
2021,Officer,33859,1,1,0
2021,Officer,33880,1,1,0
2021,Officer,33916,2,2,0
2021,Officer,34208,3,3,0
2021,Officer,34221,3,3,0
2021,Officer,34237,6,6,0
2021,Officer,34748,2,2,0
2021,Officer,35010,2,2,0
2021,Officer,35040,3,3,0
2021,Officer,35042,2,2,0
2021,Officer,35045,2,2,0
2021,Officer,35055,2,2,0
2021,Officer,35121,3,2,1
2021,Officer,35124,2,2,0
2021,Officer,35160,3,3,0
2021,Officer,35209,3,3,0
2021,Officer,35217,10,9,1
2021,Officer,35405,2,2,0
2021,Officer,35476,3,2,1
2021,Officer,35555,1,1,0
2021,Officer,35565,6,4,2
2021,Officer,35601,10,8,2
2021,Officer,35613,1,1,0
